7.387895e+00	7.874202e+00	-7.952750e+00	8.095770e+00	7.495255e+00	-6.902977e+00	8.489625e+00	8.467240e+00	-8.987954e+00	-8.661800e+00	
1.364319e+01	1.296656e+01	-1.255109e+01	1.335950e+01	1.214651e+01	-1.222706e+01	1.325538e+01	1.308349e+01	-1.243307e+01	-1.268691e+01	
7.480452e+00	9.694567e+00	-8.888193e+00	7.528648e+00	7.300459e+00	-9.186676e+00	9.516994e+00	9.435163e+00	-8.179161e+00	-9.958258e+00	
1.381918e+01	1.254265e+01	-1.449344e+01	1.389287e+01	1.432488e+01	-1.430997e+01	1.524091e+01	1.518938e+01	-1.604816e+01	-1.574544e+01	
8.200252e+00	5.158606e+00	-8.644798e+00	9.430231e+00	7.121082e+00	-7.254055e+00	9.591989e+00	9.212662e+00	-9.059215e+00	-1.080672e+01	
1.467226e+01	1.389672e+01	-1.466170e+01	1.486323e+01	1.505727e+01	-1.500369e+01	1.023160e+01	1.249175e+01	-1.272641e+01	-8.238612e+00	
1.237180e+01	1.268377e+01	-1.253912e+01	1.129164e+01	1.343347e+01	-1.417469e+01	6.053313e+00	6.639479e+00	-5.660063e+00	-4.904489e+00	
7.397253e+00	7.019842e+00	-7.416805e+00	8.341680e+00	8.286712e+00	-7.430503e+00	1.258204e+01	1.233766e+01	-1.073721e+01	-1.105767e+01	
8.021327e+00	5.217394e+00	-6.853687e+00	4.880378e+00	7.849723e+00	-5.967508e+00	7.400482e+00	7.328483e+00	-9.885604e+00	-6.818148e+00	
4.765974e+00	6.125945e+00	-5.037477e+00	6.572187e+00	5.023296e+00	-5.265077e+00	1.031713e+01	1.104257e+01	-9.680341e+00	-9.318610e+00	
7.200260e+00	8.819329e+00	-1.059451e+01	8.941330e+00	9.972594e+00	-8.498188e+00	1.223819e+01	1.278207e+01	-1.311611e+01	-1.354500e+01	
1.110290e+01	9.147639e+00	-1.013437e+01	1.065064e+01	1.007588e+01	-1.153368e+01	6.491194e+00	7.898983e+00	-8.480506e+00	-5.742062e+00	
4.128632e+00	5.271715e+00	-5.362366e+00	6.274504e+00	5.253723e+00	-3.950470e+00	1.189764e+01	1.270609e+01	-1.171385e+01	-1.229339e+01	
9.859906e+00	1.352387e+01	-1.226981e+01	1.176864e+01	1.222845e+01	-1.155168e+01	5.876598e+00	6.313610e+00	-6.906214e+00	-5.302366e+00	
1.332137e+01	1.249826e+01	-1.383937e+01	1.346854e+01	1.208583e+01	-1.336305e+01	1.062535e+01	1.135340e+01	-1.111143e+01	-1.235230e+01	
1.220688e+01	1.359537e+01	-1.021151e+01	1.085514e+01	1.159953e+01	-1.220689e+01	9.530675e+00	8.593514e+00	-6.865463e+00	-8.528683e+00	
4.655116e+00	4.199392e+00	-6.133872e+00	5.015229e+00	3.526262e+00	-4.617525e+00	9.134795e+00	9.951754e+00	-8.982945e+00	-8.758306e+00	
5.797720e+00	6.816797e+00	-5.978024e+00	6.949612e+00	6.163486e+00	-4.513944e+00	8.322944e+00	7.539181e+00	-9.677396e+00	-8.040508e+00	
8.925887e+00	8.137936e+00	-9.727539e+00	9.053790e+00	9.280370e+00	-9.298312e+00	6.519568e+00	6.017551e+00	-4.094217e+00	-5.596209e+00	
7.146819e+00	8.007213e+00	-6.813140e+00	5.221049e+00	6.080027e+00	-8.848084e+00	1.216307e+01	1.323142e+01	-1.208804e+01	-1.094890e+01	
4.315258e+00	6.583420e+00	-5.099720e+00	6.703153e+00	4.642095e+00	-4.477720e+00	1.095891e+01	8.999746e+00	-1.200384e+01	-1.040919e+01	
6.776730e+00	5.534193e+00	-5.552262e+00	5.886502e+00	8.336075e+00	-7.607078e+00	8.610436e+00	6.890220e+00	-9.134877e+00	-9.004496e+00	
1.146056e+01	1.264912e+01	-1.103475e+01	1.195384e+01	1.240488e+01	-1.142084e+01	9.478969e+00	1.122550e+01	-1.112313e+01	-1.106985e+01	
1.009673e+01	1.054821e+01	-9.699336e+00	9.829055e+00	9.263075e+00	-9.271780e+00	1.002725e+01	8.970389e+00	-9.312418e+00	-8.986153e+00	
1.296235e+01	1.194953e+01	-1.278893e+01	1.456649e+01	1.361952e+01	-1.280093e+01	7.831494e+00	7.938580e+00	-7.534846e+00	-7.207838e+00	
1.308275e+01	1.379637e+01	-1.603039e+01	1.450344e+01	1.476858e+01	-1.515558e+01	7.728101e+00	7.576033e+00	-6.435537e+00	-5.408510e+00	
7.822215e+00	5.084645e+00	-6.853527e+00	6.955763e+00	9.147452e+00	-6.989498e+00	5.881419e+00	6.624552e+00	-6.142937e+00	-6.318697e+00	
5.157103e+00	5.467788e+00	-5.168757e+00	6.081069e+00	6.359651e+00	-5.600150e+00	1.056081e+01	1.189029e+01	-1.120599e+01	-9.848119e+00	
8.379946e+00	9.152985e+00	-9.861195e+00	9.014380e+00	1.040660e+01	-9.720751e+00	6.339455e+00	4.664156e+00	-4.223211e+00	-5.718027e+00	
1.211250e+01	1.455416e+01	-1.159978e+01	1.211877e+01	1.319971e+01	-1.291085e+01	9.479840e+00	1.018980e+01	-1.037847e+01	-7.745102e+00	
1.029962e+01	8.907115e+00	-1.233773e+01	9.810827e+00	1.085778e+01	-9.826827e+00	1.425642e+01	1.326572e+01	-1.369881e+01	-1.548148e+01	
6.348765e+00	5.207396e+00	-6.372450e+00	5.673115e+00	5.696226e+00	-5.498776e+00	1.189994e+01	1.218489e+01	-1.090255e+01	-1.160627e+01	
1.426600e+01	1.520237e+01	-1.376753e+01	1.374227e+01	1.549147e+01	-1.429985e+01	1.488626e+01	1.580898e+01	-1.473931e+01	-1.348418e+01	
1.142657e+01	9.477249e+00	-1.061540e+01	1.166831e+01	1.107291e+01	-9.980193e+00	9.506222e+00	8.391278e+00	-7.200428e+00	-6.825684e+00	
6.394517e+00	5.126245e+00	-4.587406e+00	4.163329e+00	5.234346e+00	-4.569537e+00	4.847081e+00	6.556188e+00	-6.390439e+00	-7.148130e+00	
5.748181e+00	5.934572e+00	-8.098136e+00	5.199676e+00	7.213332e+00	-8.519288e+00	6.341056e+00	7.017904e+00	-6.233064e+00	-6.137729e+00	
7.200148e+00	7.977568e+00	-6.669529e+00	4.612000e+00	6.405670e+00	-5.863057e+00	9.676622e+00	8.754661e+00	-7.879240e+00	-1.226310e+01	
6.738263e+00	6.558459e+00	-7.131146e+00	7.197415e+00	7.042805e+00	-5.773030e+00	6.238973e+00	7.713185e+00	-6.003897e+00	-4.155832e+00	
1.156720e+01	1.248437e+01	-1.361338e+01	1.229162e+01	1.341073e+01	-1.341237e+01	9.238661e+00	9.724446e+00	-1.029466e+01	-9.724440e+00	
1.474645e+01	1.320890e+01	-1.355654e+01	1.225071e+01	1.203680e+01	-1.311156e+01	1.034084e+01	1.109407e+01	-1.148299e+01	-8.681813e+00	
1.178879e+01	1.184225e+01	-1.223168e+01	1.275923e+01	1.262493e+01	-1.318943e+01	1.346222e+01	1.389705e+01	-1.641069e+01	-1.493535e+01	
7.536258e+00	7.196101e+00	-6.846313e+00	7.777870e+00	5.882711e+00	-6.341990e+00	7.437908e+00	7.438721e+00	-7.818714e+00	-6.762626e+00	
7.379045e+00	5.495285e+00	-6.514143e+00	5.132577e+00	6.044103e+00	-9.573267e+00	6.039056e+00	5.699579e+00	-8.140466e+00	-7.339283e+00	
1.470386e+01	1.338458e+01	-1.543128e+01	1.361592e+01	1.498420e+01	-1.410081e+01	8.725182e+00	7.620308e+00	-9.951471e+00	-6.860915e+00	
1.153549e+01	9.745063e+00	-1.080753e+01	1.122410e+01	8.952500e+00	-1.229447e+01	6.512226e+00	6.492280e+00	-5.996400e+00	-5.594858e+00	
1.362374e+01	1.298702e+01	-1.331931e+01	1.162046e+01	1.346074e+01	-1.316739e+01	7.926204e+00	7.086822e+00	-9.430284e+00	-7.708183e+00	
1.495806e+01	1.315588e+01	-1.484108e+01	1.263567e+01	1.440274e+01	-1.111568e+01	1.371717e+01	1.221654e+01	-1.215297e+01	-1.411793e+01	
1.172317e+01	1.281371e+01	-1.100605e+01	1.233684e+01	9.801377e+00	-1.074564e+01	1.042664e+01	8.829282e+00	-9.829019e+00	-8.491285e+00	
1.225578e+01	1.148650e+01	-1.244956e+01	1.126070e+01	1.270383e+01	-1.370329e+01	1.077211e+01	1.124979e+01	-1.163219e+01	-1.050219e+01	
6.250272e+00	6.108583e+00	-7.229778e+00	6.579901e+00	4.672326e+00	-6.916788e+00	1.227577e+01	1.190742e+01	-1.216662e+01	-1.355359e+01	
1.492203e+01	1.528374e+01	-1.472520e+01	1.518510e+01	1.338166e+01	-1.353380e+01	8.335287e+00	7.496014e+00	-7.940351e+00	-9.387577e+00	
5.887079e+00	9.586346e+00	-9.246752e+00	8.762725e+00	9.365673e+00	-1.037942e+01	6.999943e+00	8.876716e+00	-7.131523e+00	-9.010669e+00	
5.720435e+00	6.137520e+00	-4.981146e+00	6.017249e+00	4.801212e+00	-5.617366e+00	3.905868e+00	4.117236e+00	-5.731938e+00	-6.307597e+00	
6.500068e+00	6.552704e+00	-7.466028e+00	8.195786e+00	7.572794e+00	-6.903417e+00	6.707851e+00	6.548994e+00	-1.013955e+01	-5.569602e+00	
9.431525e+00	1.112553e+01	-9.012806e+00	8.884546e+00	1.012849e+01	-1.066218e+01	6.142293e+00	8.975536e+00	-8.548949e+00	-6.222109e+00	
1.058186e+01	1.003800e+01	-1.081414e+01	1.250856e+01	1.061308e+01	-1.077034e+01	6.039336e+00	6.645806e+00	-5.347448e+00	-6.423415e+00	
7.800582e+00	7.126435e+00	-7.811586e+00	9.258779e+00	7.741081e+00	-8.196820e+00	7.324404e+00	8.751412e+00	-1.091920e+01	-9.912160e+00	
1.445247e+01	1.424916e+01	-1.375184e+01	1.505952e+01	1.533461e+01	-1.379108e+01	1.287700e+01	1.489767e+01	-1.444885e+01	-1.511756e+01	
1.199893e+01	1.345043e+01	-1.122497e+01	1.326130e+01	1.354404e+01	-1.417399e+01	8.424313e+00	6.875086e+00	-6.219996e+00	-7.702166e+00	
1.252593e+01	1.203559e+01	-1.237694e+01	1.223564e+01	1.229629e+01	-1.351910e+01	5.878578e+00	6.968397e+00	-4.457197e+00	-7.362390e+00	
1.264537e+01	1.224792e+01	-1.211381e+01	1.225197e+01	1.248470e+01	-1.206296e+01	1.120989e+01	1.167069e+01	-1.026921e+01	-1.117484e+01	
1.434806e+01	1.395210e+01	-1.287368e+01	1.316463e+01	1.352702e+01	-9.634723e+00	8.061842e+00	6.617685e+00	-6.259176e+00	-7.564433e+00	
1.552098e+01	1.526424e+01	-1.574788e+01	1.390510e+01	1.320162e+01	-1.539295e+01	6.188613e+00	7.889470e+00	-7.559343e+00	-5.472723e+00	
1.186242e+01	9.563751e+00	-1.003656e+01	1.004115e+01	1.030994e+01	-1.138206e+01	7.344180e+00	5.990457e+00	-7.832112e+00	-6.215572e+00	
1.187571e+01	9.041719e+00	-1.114030e+01	1.345973e+01	1.264546e+01	-1.069527e+01	8.598955e+00	9.019684e+00	-8.594436e+00	-8.742293e+00	
7.005636e+00	8.323126e+00	-4.947940e+00	6.162955e+00	7.614630e+00	-8.928669e+00	1.081890e+01	1.092630e+01	-1.117893e+01	-7.572703e+00	
1.198557e+01	1.413405e+01	-9.085828e+00	1.197670e+01	9.931320e+00	-1.220338e+01	1.198925e+01	1.207261e+01	-1.396506e+01	-1.275918e+01	
9.711032e+00	9.757379e+00	-8.059016e+00	9.570574e+00	9.415283e+00	-8.926315e+00	9.535184e+00	8.807160e+00	-1.000616e+01	-8.471545e+00	
1.010363e+01	9.508870e+00	-8.921384e+00	9.395720e+00	9.167155e+00	-9.890401e+00	1.181316e+01	1.243529e+01	-1.156048e+01	-9.098624e+00	
8.341936e+00	8.181298e+00	-8.780367e+00	1.073130e+01	9.661743e+00	-8.280071e+00	8.519167e+00	4.677787e+00	-7.344880e+00	-6.824305e+00	
8.033454e+00	7.126199e+00	-6.689681e+00	6.282126e+00	5.608968e+00	-6.481570e+00	8.883854e+00	9.322605e+00	-9.222737e+00	-9.027400e+00	
1.121179e+01	8.442571e+00	-1.163999e+01	1.010294e+01	1.109057e+01	-1.070046e+01	5.666817e+00	6.783122e+00	-8.568900e+00	-6.915109e+00	
1.075242e+01	1.098721e+01	-9.475657e+00	1.220409e+01	1.123216e+01	-9.979877e+00	4.970603e+00	5.667072e+00	-4.602778e+00	-4.512956e+00	
1.192827e+01	1.035522e+01	-1.060885e+01	1.146522e+01	1.232268e+01	-1.160924e+01	9.069019e+00	9.226057e+00	-9.331256e+00	-8.276634e+00	
1.094974e+01	1.021798e+01	-1.004994e+01	1.035832e+01	1.047476e+01	-1.003230e+01	9.666552e+00	8.756111e+00	-6.655852e+00	-1.033260e+01	
1.035058e+01	1.224357e+01	-1.101384e+01	1.191592e+01	1.202185e+01	-1.249710e+01	7.317327e+00	7.708344e+00	-8.502845e+00	-7.483135e+00	
6.780652e+00	9.154632e+00	-8.784217e+00	8.023793e+00	7.196484e+00	-7.303061e+00	1.232186e+01	1.226652e+01	-9.361416e+00	-1.294055e+01	
1.518830e+01	1.355884e+01	-1.360466e+01	1.496283e+01	1.528743e+01	-1.491416e+01	5.668170e+00	6.895491e+00	-7.698080e+00	-7.056269e+00	
5.815459e+00	6.407544e+00	-7.716560e+00	6.586580e+00	6.445893e+00	-7.734225e+00	8.092245e+00	1.037680e+01	-1.002335e+01	-7.216969e+00	
6.408516e+00	6.529944e+00	-5.313787e+00	5.761415e+00	6.106920e+00	-6.933056e+00	7.842025e+00	6.593586e+00	-8.872838e+00	-7.474460e+00	
1.162150e+01	1.546739e+01	-1.249571e+01	1.319536e+01	1.400061e+01	-1.299854e+01	1.120904e+01	1.152070e+01	-1.093705e+01	-1.086315e+01	
7.697247e+00	8.377396e+00	-8.545849e+00	6.615680e+00	7.599948e+00	-7.943687e+00	1.368501e+01	1.309625e+01	-1.194967e+01	-1.393512e+01	
1.188850e+01	1.193956e+01	-1.117920e+01	1.147354e+01	1.199386e+01	-1.027742e+01	9.631573e+00	9.070623e+00	-7.794085e+00	-7.131387e+00	
5.617033e+00	5.294797e+00	-5.623206e+00	7.029594e+00	5.479848e+00	-2.528197e+00	9.169144e+00	1.002961e+01	-7.882689e+00	-6.736080e+00	
5.747862e+00	6.793919e+00	-6.795898e+00	8.557318e+00	8.504906e+00	-7.095326e+00	1.246244e+01	1.121723e+01	-1.087738e+01	-9.623212e+00	
1.026389e+01	1.088471e+01	-7.421738e+00	9.601464e+00	9.710454e+00	-1.018013e+01	9.078863e+00	7.391423e+00	-7.940109e+00	-5.282631e+00	
1.425885e+01	1.434501e+01	-1.491711e+01	1.359907e+01	1.341994e+01	-1.329700e+01	6.842539e+00	8.938529e+00	-6.064627e+00	-8.153257e+00	
1.247007e+01	1.234510e+01	-1.243086e+01	1.171655e+01	1.256144e+01	-1.026520e+01	1.391208e+01	1.213766e+01	-1.291063e+01	-1.343581e+01	
5.290601e+00	5.849564e+00	-6.954783e+00	5.805406e+00	6.287639e+00	-5.996029e+00	1.293116e+01	1.299421e+01	-1.311313e+01	-1.268853e+01	
1.282150e+01	1.197795e+01	-1.400422e+01	9.876246e+00	1.050989e+01	-1.246061e+01	8.381172e+00	8.280637e+00	-8.960140e+00	-9.659779e+00	
1.374800e+01	1.161382e+01	-1.125309e+01	1.073728e+01	1.111620e+01	-1.136194e+01	1.183743e+01	1.333585e+01	-1.284366e+01	-1.416397e+01	
1.396325e+01	1.092657e+01	-1.375078e+01	1.408790e+01	1.358108e+01	-1.318155e+01	1.429927e+01	1.499242e+01	-1.370858e+01	-1.462098e+01	
9.691417e+00	9.826629e+00	-9.131274e+00	8.916842e+00	9.340250e+00	-9.062404e+00	1.326241e+01	1.483940e+01	-1.373294e+01	-1.477071e+01	
1.215993e+01	1.203867e+01	-1.207275e+01	1.306856e+01	1.202196e+01	-1.185543e+01	1.035560e+01	9.531801e+00	-7.775046e+00	-9.415118e+00	
9.283999e+00	9.394624e+00	-9.882858e+00	1.015092e+01	1.298739e+01	-1.313103e+01	1.004256e+01	9.594427e+00	-1.035004e+01	-9.189476e+00	
1.007227e+01	9.286912e+00	-1.199549e+01	1.285747e+01	1.189283e+01	-1.165741e+01	1.168361e+01	9.602448e+00	-9.570490e+00	-1.188971e+01	
4.487042e+00	7.955455e+00	-5.885750e+00	8.441488e+00	7.848231e+00	-6.420080e+00	9.654656e+00	8.854797e+00	-1.057673e+01	-1.037455e+01	
5.901056e+00	5.055940e+00	-5.055465e+00	6.095281e+00	5.594521e+00	-3.952334e+00	1.222520e+01	1.150569e+01	-1.133850e+01	-1.152892e+01	
1.100363e+01	1.216130e+01	-9.915564e+00	1.149383e+01	1.078793e+01	-1.203920e+01	8.187884e+00	8.344555e+00	-8.196381e+00	-8.801904e+00	
7.744968e+00	7.191488e+00	-9.120475e+00	7.519391e+00	7.897330e+00	-8.906143e+00	5.202113e+00	6.383191e+00	-6.062183e+00	-7.365785e+00	
4.256210e+00	5.396269e+00	-7.064812e+00	5.166061e+00	5.000189e+00	-6.925898e+00	6.873974e+00	9.503894e+00	-6.938692e+00	-6.715507e+00	
9.902661e+00	8.907944e+00	-1.174618e+01	9.790271e+00	8.601588e+00	-1.172915e+01	1.113436e+01	8.526765e+00	-8.356230e+00	-7.567643e+00	
1.188345e+01	1.195818e+01	-1.232833e+01	1.252345e+01	1.095044e+01	-1.259677e+01	1.278485e+01	1.374605e+01	-1.244590e+01	-1.256459e+01	
1.437210e+01	1.346755e+01	-1.347219e+01	1.402272e+01	1.547890e+01	-1.551016e+01	1.423221e+01	1.538070e+01	-1.458592e+01	-1.471581e+01	
8.356013e+00	7.335923e+00	-8.136734e+00	7.615397e+00	7.850544e+00	-9.057442e+00	8.756092e+00	1.260843e+01	-5.631035e+00	-7.891649e+00	
6.138712e+00	7.293418e+00	-6.275130e+00	6.866592e+00	6.417833e+00	-7.683966e+00	8.609031e+00	9.742859e+00	-8.176349e+00	-8.422678e+00	
1.147412e+01	1.102938e+01	-1.348937e+01	1.012679e+01	1.113546e+01	-1.062991e+01	6.002902e+00	6.494446e+00	-7.130175e+00	-8.389498e+00	
9.529016e+00	7.422224e+00	-6.601056e+00	8.747568e+00	6.378875e+00	-7.827276e+00	1.472342e+01	1.498530e+01	-1.378551e+01	-1.378791e+01	
6.485578e+00	7.570126e+00	-7.536511e+00	8.077738e+00	9.066036e+00	-7.230350e+00	9.926912e+00	9.856536e+00	-1.130854e+01	-1.037476e+01	
7.361906e+00	7.511022e+00	-8.267380e+00	7.470195e+00	6.636752e+00	-7.182934e+00	4.344850e+00	6.664085e+00	-5.850437e+00	-7.368300e+00	
1.067994e+01	1.110570e+01	-1.163073e+01	1.152874e+01	1.178812e+01	-1.037240e+01	5.629127e+00	4.449522e+00	-5.119174e+00	-6.829863e+00	
1.080900e+01	9.026290e+00	-1.239825e+01	1.156793e+01	1.361504e+01	-1.046235e+01	1.131237e+01	1.046063e+01	-1.088034e+01	-1.004034e+01	
1.450816e+01	1.493682e+01	-1.683833e+01	1.544981e+01	1.496219e+01	-1.480369e+01	6.694696e+00	6.943677e+00	-5.097804e+00	-6.368813e+00	
1.148625e+01	1.209532e+01	-1.244461e+01	1.431321e+01	1.331954e+01	-1.296478e+01	5.469526e+00	7.632413e+00	-3.365077e+00	-5.931178e+00	
6.176377e+00	7.052067e+00	-6.795364e+00	6.127233e+00	5.232612e+00	-4.611704e+00	1.283137e+01	1.329515e+01	-1.373038e+01	-1.238859e+01	
6.030320e+00	7.581737e+00	-6.744077e+00	5.440618e+00	5.169190e+00	-7.116429e+00	8.878241e+00	8.349850e+00	-9.724844e+00	-9.732850e+00	
1.082995e+01	8.717284e+00	-9.378307e+00	9.931555e+00	1.033363e+01	-1.036810e+01	9.183781e+00	1.157493e+01	-1.033944e+01	-8.392483e+00	
8.589264e+00	1.040699e+01	-8.885190e+00	8.632324e+00	7.532303e+00	-6.114798e+00	8.183001e+00	7.500435e+00	-7.018465e+00	-7.643923e+00	
8.811539e+00	1.012613e+01	-9.761711e+00	8.322744e+00	9.569917e+00	-1.048522e+01	6.357880e+00	6.485395e+00	-5.518951e+00	-6.502668e+00	
1.151141e+01	1.111371e+01	-9.514938e+00	9.828223e+00	1.179833e+01	-1.022929e+01	1.412973e+01	1.450401e+01	-1.408382e+01	-1.474721e+01	
1.502403e+01	1.744163e+01	-1.662045e+01	1.453888e+01	1.487059e+01	-1.486556e+01	1.608046e+01	1.484377e+01	-1.473919e+01	-1.455571e+01	
3.601722e+00	5.087951e+00	-6.108539e+00	4.513886e+00	5.449276e+00	-6.291826e+00	1.202023e+01	1.149335e+01	-1.523772e+01	-1.316073e+01	
8.664285e+00	1.129434e+01	-9.960432e+00	1.100504e+01	1.007300e+01	-9.974071e+00	1.012184e+01	1.002213e+01	-9.151138e+00	-7.743743e+00	
9.697024e+00	9.644142e+00	-8.484874e+00	9.036795e+00	1.000750e+01	-8.243788e+00	8.520843e+00	8.496592e+00	-9.597619e+00	-9.516095e+00	
4.314975e+00	8.175954e+00	-5.190608e+00	3.862244e+00	4.775339e+00	-6.037081e+00	7.922013e+00	9.174998e+00	-8.543892e+00	-9.798773e+00	
4.140575e+00	5.856343e+00	-5.944339e+00	6.275498e+00	6.729368e+00	-4.414934e+00	5.461478e+00	4.992332e+00	-6.720338e+00	-5.377810e+00	
9.091972e+00	9.339591e+00	-9.892586e+00	8.675623e+00	8.671498e+00	-8.626804e+00	1.050510e+01	9.248127e+00	-1.043851e+01	-9.336306e+00	
6.761393e+00	7.204499e+00	-1.135158e+01	8.800823e+00	7.288392e+00	-8.532542e+00	1.403892e+01	1.308067e+01	-1.347009e+01	-1.387812e+01	
1.449361e+01	1.534435e+01	-1.598269e+01	1.523133e+01	1.524520e+01	-1.544410e+01	4.735750e+00	6.673399e+00	-5.432003e+00	-5.661321e+00	
6.354328e+00	6.372970e+00	-8.490234e+00	8.034546e+00	7.109396e+00	-5.930726e+00	1.405525e+01	1.140701e+01	-1.190123e+01	-1.255701e+01	
1.160644e+01	1.229757e+01	-1.215991e+01	1.558258e+01	1.365067e+01	-1.010342e+01	1.372579e+01	1.352313e+01	-1.269813e+01	-1.383907e+01	
9.948146e+00	7.508775e+00	-1.092156e+01	9.365718e+00	8.126397e+00	-9.988040e+00	5.201871e+00	4.874919e+00	-5.586602e+00	-5.091754e+00	
6.490678e+00	7.545202e+00	-7.583185e+00	7.382248e+00	7.421234e+00	-5.890170e+00	6.935667e+00	5.257448e+00	-6.803126e+00	-5.897899e+00	
1.341356e+01	1.289130e+01	-1.280762e+01	1.266215e+01	1.319341e+01	-1.384889e+01	1.320853e+01	1.423130e+01	-1.236047e+01	-1.195934e+01	
1.067042e+01	1.061129e+01	-8.989281e+00	1.138482e+01	1.093881e+01	-1.079066e+01	5.038367e+00	3.462799e+00	-5.962665e+00	-7.065557e+00	
1.210668e+01	1.262815e+01	-1.088005e+01	1.383421e+01	1.203665e+01	-1.231668e+01	9.312498e+00	1.083373e+01	-9.693932e+00	-9.532950e+00	
1.284739e+01	1.401195e+01	-1.292573e+01	1.306020e+01	1.383067e+01	-1.158944e+01	4.628011e+00	3.901405e+00	-6.413746e+00	-6.195784e+00	
1.451084e+01	1.349646e+01	-1.317532e+01	1.341932e+01	1.428244e+01	-1.521247e+01	4.831578e+00	5.252998e+00	-5.741933e+00	-6.037951e+00	
1.155459e+01	1.289852e+01	-1.393113e+01	1.247037e+01	1.220335e+01	-1.220607e+01	1.531649e+01	1.549877e+01	-1.358753e+01	-1.420135e+01	
8.022795e+00	8.476962e+00	-7.339467e+00	7.499893e+00	7.800934e+00	-5.315938e+00	6.612034e+00	9.154923e+00	-6.273471e+00	-7.792423e+00	
1.035639e+01	7.352949e+00	-6.967023e+00	9.768542e+00	8.441850e+00	-9.116764e+00	1.129396e+01	1.129055e+01	-9.793600e+00	-9.904210e+00	
9.413356e+00	1.042936e+01	-9.979798e+00	9.764708e+00	9.581367e+00	-7.901170e+00	1.321794e+01	1.456419e+01	-1.450995e+01	-1.690535e+01	
1.413092e+01	1.337928e+01	-1.345957e+01	1.346406e+01	1.374211e+01	-1.222574e+01	8.542667e+00	8.814013e+00	-9.465810e+00	-9.522368e+00	
1.423385e+01	1.539535e+01	-1.525558e+01	1.686773e+01	1.651075e+01	-1.431586e+01	7.154113e+00	6.252079e+00	-5.826828e+00	-5.463033e+00	
1.422581e+01	1.470688e+01	-1.323932e+01	1.393776e+01	1.425046e+01	-1.196263e+01	1.172951e+01	1.314977e+01	-1.138527e+01	-1.061446e+01	
6.596100e+00	6.342139e+00	-4.121917e+00	7.490679e+00	6.581198e+00	-6.001534e+00	3.812662e+00	7.224300e+00	-5.227114e+00	-6.907143e+00	
1.069022e+01	9.489648e+00	-1.154519e+01	8.442860e+00	9.833353e+00	-1.082426e+01	6.030456e+00	4.087664e+00	-5.798541e+00	-7.095431e+00	
9.938247e+00	1.035190e+01	-1.059752e+01	1.070086e+01	1.089584e+01	-1.152012e+01	1.238265e+01	1.190706e+01	-1.240261e+01	-1.340937e+01	
1.091322e+01	9.742155e+00	-1.097400e+01	1.051063e+01	9.752536e+00	-1.108779e+01	1.078911e+01	1.119089e+01	-1.000646e+01	-1.042255e+01	
5.427001e+00	6.905135e+00	-4.218240e+00	5.396109e+00	4.925048e+00	-7.042568e+00	7.868655e+00	7.219657e+00	-8.374602e+00	-7.531391e+00	
